provider;state;indicator;indicator_value
CRAME;SAN JOSÉ;Gine;0
CRAME;SAN JOSÉ;AE;0
CRAME;SAN JOSÉ;LE;0
CRAME;SORIANO;MG;0
CRAME;SORIANO;MFYC;0
CRAME;SORIANO;Pediatría;0
CRAME;SORIANO;Gine;0
CRAME;SORIANO;AE;0
CRAME;SORIANO;LE;0
CRAME;TACUAREMBÓ;MG;0
CRAME;TACUAREMBÓ;MFYC;0
CRAME;TACUAREMBÓ;Pediatría;0
CRAME;TACUAREMBÓ;Gine;0
CRAME;TACUAREMBÓ;AE;0
CRAME;TACUAREMBÓ;LE;0
CRAME;TREINTA Y TRES;MG;0
CRAME;TREINTA Y TRES;MFYC;0
CRAME;TREINTA Y TRES;Pediatría;0
CRAME;TREINTA Y TRES;Gine;0
CRAME;TREINTA Y TRES;AE;0
CRAME;TREINTA Y TRES;LE;0
CRAMI;MONTEVIDEO;MG;0
CRAMI;MONTEVIDEO;MFYC;0
CRAMI;MONTEVIDEO;Pediatría;0
CRAMI;MONTEVIDEO;Gine;0
CRAMI;MONTEVIDEO;AE;0
CRAMI;MONTEVIDEO;LE;0
CRAMI;ARTIGAS;MG;0
CRAMI;ARTIGAS;MFYC;0
CRAMI;ARTIGAS;Pediatría;0
CRAMI;ARTIGAS;Gine;0
CRAMI;ARTIGAS;AE;0
CRAMI;ARTIGAS;LE;0
CRAMI;CANELONES;MG;2.60
CRAMI;CANELONES;MFYC;0
CRAMI;CANELONES;Pediatría;4.92
CRAMI;CANELONES;Gine;1.50
CRAMI;CANELONES;AE;7.54
CRAMI;CANELONES;LE;0.32
CRAMI;CERRO LARGO;MG;0
CRAMI;CERRO LARGO;MFYC;0
CRAMI;CERRO LARGO;Pediatría;0
CRAMI;CERRO LARGO;Gine;0
CRAMI;CERRO LARGO;AE;0
CRAMI;CERRO LARGO;LE;0
CRAMI;COLONIA;MG;0
CRAMI;COLONIA;MFYC;0
CRAMI;COLONIA;Pediatría;0
CRAMI;COLONIA;Gine;0
CRAMI;COLONIA;AE;0
CRAMI;COLONIA;LE;0
CRAMI;DURAZNO;MG;0
CRAMI;DURAZNO;MFYC;0
CRAMI;DURAZNO;Pediatría;0
CRAMI;DURAZNO;Gine;0
CRAMI;DURAZNO;AE;0
CRAMI;DURAZNO;LE;0
CRAMI;FLORES;MG;0
CRAMI;FLORES;MFYC;0
CRAMI;FLORES;Pediatría;0
CRAMI;FLORES;Gine;0
CRAMI;FLORES;AE;0
CRAMI;FLORES;LE;0
CRAMI;FLORIDA;MG;0
CRAMI;FLORIDA;MFYC;0
CRAMI;FLORIDA;Pediatría;0
CRAMI;FLORIDA;Gine;0
CRAMI;FLORIDA;AE;0
CRAMI;FLORIDA;LE;0
CRAMI;LAVALLEJA;MG;0
CRAMI;LAVALLEJA;MFYC;0
CRAMI;LAVALLEJA;Pediatría;0
CRAMI;LAVALLEJA;Gine;0
CRAMI;LAVALLEJA;AE;0
CRAMI;LAVALLEJA;LE;0
CRAMI;MALDONADO;MG;0
CRAMI;MALDONADO;MFYC;0
CRAMI;MALDONADO;Pediatría;0
CRAMI;MALDONADO;Gine;0
CRAMI;MALDONADO;AE;0
CRAMI;MALDONADO;LE;0
CRAMI;PAYSANDÚ;MG;0
CRAMI;PAYSANDÚ;MFYC;0
CRAMI;PAYSANDÚ;Pediatría;0
CRAMI;PAYSANDÚ;Gine;0
CRAMI;PAYSANDÚ;AE;0
CRAMI;PAYSANDÚ;LE;0
CRAMI;RÍO NEGRO;MG;0
CRAMI;RÍO NEGRO;MFYC;0
CRAMI;RÍO NEGRO;Pediatría;0
CRAMI;RÍO NEGRO;Gine;0
CRAMI;RÍO NEGRO;AE;0
CRAMI;RÍO NEGRO;LE;0
CRAMI;RIVERA;MG;0
CRAMI;RIVERA;MFYC;0
CRAMI;RIVERA;Pediatría;0
CRAMI;RIVERA;Gine;0
CRAMI;RIVERA;AE;0
CRAMI;RIVERA;LE;0
CRAMI;ROCHA;MG;0
CRAMI;ROCHA;MFYC;0
CRAMI;ROCHA;Pediatría;0
CRAMI;ROCHA;Gine;0
CRAMI;ROCHA;AE;0
CRAMI;ROCHA;LE;0
CRAMI;SALTO;MG;0
CRAMI;SALTO;MFYC;0
CRAMI;SALTO;Pediatría;0
CRAMI;SALTO;Gine;0
CRAMI;SALTO;AE;0
CRAMI;SALTO;LE;0
CRAMI;SAN JOSÉ;MG;0
CRAMI;SAN JOSÉ;MFYC;0
CRAMI;SAN JOSÉ;Pediatría;0
CRAMI;SAN JOSÉ;Gine;0
CRAMI;SAN JOSÉ;AE;0
CRAMI;SAN JOSÉ;LE;0
CRAMI;SORIANO;MG;0
CRAMI;SORIANO;MFYC;0
CRAMI;SORIANO;Pediatría;0
CRAMI;SORIANO;Gine;0
CRAMI;SORIANO;AE;0
CRAMI;SORIANO;LE;0
CRAMI;TACUAREMBÓ;MG;0
CRAMI;TACUAREMBÓ;MFYC;0
CRAMI;TACUAREMBÓ;Pediatría;0
CRAMI;TACUAREMBÓ;Gine;0
CRAMI;TACUAREMBÓ;AE;0
CRAMI;TACUAREMBÓ;LE;0
CRAMI;TREINTA Y TRES;MG;0
CRAMI;TREINTA Y TRES;MFYC;0
CRAMI;TREINTA Y TRES;Pediatría;0
CRAMI;TREINTA Y TRES;Gine;0
CRAMI;TREINTA Y TRES;AE;0
CRAMI;TREINTA Y TRES;LE;0
CUDAM;MONTEVIDEO;MG;1.90
CUDAM;MONTEVIDEO;MFYC;0
CUDAM;MONTEVIDEO;Pediatría;2.64
CUDAM;MONTEVIDEO;Gine;1.34
CUDAM;MONTEVIDEO;AE;4.09
CUDAM;MONTEVIDEO;LE;0.23
CUDAM;ARTIGAS;MG;0
CUDAM;ARTIGAS;MFYC;0
CUDAM;ARTIGAS;Pediatría;0
CUDAM;ARTIGAS;Gine;0
CUDAM;ARTIGAS;AE;0
CUDAM;ARTIGAS;LE;0
CUDAM;CANELONES;MG;0.64
CUDAM;CANELONES;MFYC;0.02
CUDAM;CANELONES;Pediatría;5.22
CUDAM;CANELONES;Gine;1.29
CUDAM;CANELONES;AE;7.07
CUDAM;CANELONES;LE;0
CUDAM;CERRO LARGO;MG;0
CUDAM;CERRO LARGO;MFYC;0
CUDAM;CERRO LARGO;Pediatría;0
CUDAM;CERRO LARGO;Gine;0
CUDAM;CERRO LARGO;AE;0
CUDAM;CERRO LARGO;LE;0
CUDAM;COLONIA;MG;0
CUDAM;COLONIA;MFYC;0
CUDAM;COLONIA;Pediatría;0
CUDAM;COLONIA;Gine;0
CUDAM;COLONIA;AE;0
CUDAM;COLONIA;LE;0
CUDAM;DURAZNO;MG;0
CUDAM;DURAZNO;MFYC;0
CUDAM;DURAZNO;Pediatría;0
CUDAM;DURAZNO;Gine;0
CUDAM;DURAZNO;AE;0
CUDAM;DURAZNO;LE;0
CUDAM;FLORES;MG;0
CUDAM;FLORES;MFYC;0
CUDAM;FLORES;Pediatría;0
CUDAM;FLORES;Gine;0
CUDAM;FLORES;AE;0
CUDAM;FLORES;LE;0
CUDAM;FLORIDA;MG;0
CUDAM;FLORIDA;MFYC;0
CUDAM;FLORIDA;Pediatría;0
CUDAM;FLORIDA;Gine;0
CUDAM;FLORIDA;AE;0
CUDAM;FLORIDA;LE;0
CUDAM;LAVALLEJA;MG;0
CUDAM;LAVALLEJA;MFYC;0
CUDAM;LAVALLEJA;Pediatría;0
CUDAM;LAVALLEJA;Gine;0
CUDAM;LAVALLEJA;AE;0
CUDAM;LAVALLEJA;LE;0
CUDAM;MALDONADO;MG;0
CUDAM;MALDONADO;MFYC;0
CUDAM;MALDONADO;Pediatría;0
CUDAM;MALDONADO;Gine;0
CUDAM;MALDONADO;AE;0
CUDAM;MALDONADO;LE;0
CUDAM;PAYSANDÚ;MG;0
CUDAM;PAYSANDÚ;MFYC;0
CUDAM;PAYSANDÚ;Pediatría;0
CUDAM;PAYSANDÚ;Gine;0
CUDAM;PAYSANDÚ;AE;0
CUDAM;PAYSANDÚ;LE;0
CUDAM;RÍO NEGRO;MG;0
CUDAM;RÍO NEGRO;MFYC;0
CUDAM;RÍO NEGRO;Pediatría;0
CUDAM;RÍO NEGRO;Gine;0
CUDAM;RÍO NEGRO;AE;0
CUDAM;RÍO NEGRO;LE;0
CUDAM;RIVERA;MG;0
CUDAM;RIVERA;MFYC;0
CUDAM;RIVERA;Pediatría;0
CUDAM;RIVERA;Gine;0
CUDAM;RIVERA;AE;0
CUDAM;RIVERA;LE;0
CUDAM;ROCHA;MG;0
CUDAM;ROCHA;MFYC;0
CUDAM;ROCHA;Pediatría;0
CUDAM;ROCHA;Gine;0
CUDAM;ROCHA;AE;0
CUDAM;ROCHA;LE;0
CUDAM;SALTO;MG;0
CUDAM;SALTO;MFYC;0
CUDAM;SALTO;Pediatría;0
CUDAM;SALTO;Gine;0
CUDAM;SALTO;AE;0
CUDAM;SALTO;LE;0
CUDAM;SAN JOSÉ;MG;0
CUDAM;SAN JOSÉ;MFYC;0
CUDAM;SAN JOSÉ;Pediatría;0
CUDAM;SAN JOSÉ;Gine;0
CUDAM;SAN JOSÉ;AE;0
CUDAM;SAN JOSÉ;LE;0
CUDAM;SORIANO;MG;0
CUDAM;SORIANO;MFYC;0
CUDAM;SORIANO;Pediatría;0
CUDAM;SORIANO;Gine;0
CUDAM;SORIANO;AE;0
CUDAM;SORIANO;LE;0
CUDAM;TACUAREMBÓ;MG;0
CUDAM;TACUAREMBÓ;MFYC;0
CUDAM;TACUAREMBÓ;Pediatría;0
CUDAM;TACUAREMBÓ;Gine;0
CUDAM;TACUAREMBÓ;AE;0
CUDAM;TACUAREMBÓ;LE;0
CUDAM;TREINTA Y TRES;MG;0
CUDAM;TREINTA Y TRES;MFYC;0
CUDAM;TREINTA Y TRES;Pediatría;0
CUDAM;TREINTA Y TRES;Gine;0
CUDAM;TREINTA Y TRES;AE;0
CUDAM;TREINTA Y TRES;LE;0
GREMCA;MONTEVIDEO;MG;1.26
GREMCA;MONTEVIDEO;MFYC;0
GREMCA;MONTEVIDEO;Pediatría;4.72
GREMCA;MONTEVIDEO;Gine;0.40
GREMCA;MONTEVIDEO;AE;6.39
GREMCA;MONTEVIDEO;LE;0
GREMCA;ARTIGAS;MG;0
GREMCA;ARTIGAS;MFYC;0
GREMCA;ARTIGAS;Pediatría;0
GREMCA;ARTIGAS;Gine;0
GREMCA;ARTIGAS;AE;0
GREMCA;ARTIGAS;LE;0
GREMCA;CANELONES;MG;1.03
GREMCA;CANELONES;MFYC;0
GREMCA;CANELONES;Pediatría;1.62
GREMCA;CANELONES;Gine;2.40
GREMCA;CANELONES;AE;9.94
GREMCA;CANELONES;LE;0
GREMCA;CERRO LARGO;MG;0
GREMCA;CERRO LARGO;MFYC;0
GREMCA;CERRO LARGO;Pediatría;0
GREMCA;CERRO LARGO;Gine;0
GREMCA;CERRO LARGO;AE;0
GREMCA;CERRO LARGO;LE;0
GREMCA;COLONIA;MG;0
GREMCA;COLONIA;MFYC;0
GREMCA;COLONIA;Pediatría;0
GREMCA;COLONIA;Gine;0
GREMCA;COLONIA;AE;0
GREMCA;COLONIA;LE;0
GREMCA;DURAZNO;MG;0
GREMCA;DURAZNO;MFYC;0
GREMCA;DURAZNO;Pediatría;0
GREMCA;DURAZNO;Gine;0
GREMCA;DURAZNO;AE;0
GREMCA;DURAZNO;LE;0
GREMCA;FLORES;MG;0
GREMCA;FLORES;MFYC;0
GREMCA;FLORES;Pediatría;0
GREMCA;FLORES;Gine;0
GREMCA;FLORES;AE;0
GREMCA;FLORES;LE;0
GREMCA;FLORIDA;MG;0
GREMCA;FLORIDA;MFYC;0
GREMCA;FLORIDA;Pediatría;0
GREMCA;FLORIDA;Gine;0
GREMCA;FLORIDA;AE;0
GREMCA;FLORIDA;LE;0
GREMCA;LAVALLEJA;MG;0
GREMCA;LAVALLEJA;MFYC;0
GREMCA;LAVALLEJA;Pediatría;0
GREMCA;LAVALLEJA;Gine;0
GREMCA;LAVALLEJA;AE;0
GREMCA;LAVALLEJA;LE;0
GREMCA;MALDONADO;MG;0
GREMCA;MALDONADO;MFYC;0
GREMCA;MALDONADO;Pediatría;0
GREMCA;MALDONADO;Gine;0
GREMCA;MALDONADO;AE;0
GREMCA;MALDONADO;LE;0
GREMCA;PAYSANDÚ;MG;0
GREMCA;PAYSANDÚ;MFYC;0
GREMCA;PAYSANDÚ;Pediatría;0
GREMCA;PAYSANDÚ;Gine;0
GREMCA;PAYSANDÚ;AE;0
GREMCA;PAYSANDÚ;LE;0
GREMCA;RÍO NEGRO;MG;0
GREMCA;RÍO NEGRO;MFYC;0
GREMCA;RÍO NEGRO;Pediatría;0
GREMCA;RÍO NEGRO;Gine;0
GREMCA;RÍO NEGRO;AE;0
GREMCA;RÍO NEGRO;LE;0
GREMCA;RIVERA;MG;0
GREMCA;RIVERA;MFYC;0
GREMCA;RIVERA;Pediatría;0
GREMCA;RIVERA;Gine;0
GREMCA;RIVERA;AE;0
GREMCA;RIVERA;LE;0
GREMCA;ROCHA;MG;0
GREMCA;ROCHA;MFYC;0
GREMCA;ROCHA;Pediatría;0
GREMCA;ROCHA;Gine;0
GREMCA;ROCHA;AE;0
GREMCA;ROCHA;LE;0
GREMCA;SALTO;MG;0
GREMCA;SALTO;MFYC;0
GREMCA;SALTO;Pediatría;0
GREMCA;SALTO;Gine;0
GREMCA;SALTO;AE;0
GREMCA;SALTO;LE;0
GREMCA;SAN JOSÉ;MG;2.95
GREMCA;SAN JOSÉ;MFYC;1.46
GREMCA;SAN JOSÉ;Pediatría;5.67
GREMCA;SAN JOSÉ;Gine;0
GREMCA;SAN JOSÉ;AE;7.34
GREMCA;SAN JOSÉ;LE;0
GREMCA;SORIANO;MG;0
GREMCA;SORIANO;MFYC;0
GREMCA;SORIANO;Pediatría;0
GREMCA;SORIANO;Gine;0
GREMCA;SORIANO;AE;0
GREMCA;SORIANO;LE;0
GREMCA;TACUAREMBÓ;MG;0
GREMCA;TACUAREMBÓ;MFYC;0
GREMCA;TACUAREMBÓ;Pediatría;0
GREMCA;TACUAREMBÓ;Gine;0
GREMCA;TACUAREMBÓ;AE;0
GREMCA;TACUAREMBÓ;LE;0
GREMCA;TREINTA Y TRES;MG;0
GREMCA;TREINTA Y TRES;MFYC;0
GREMCA;TREINTA Y TRES;Pediatría;0
GREMCA;TREINTA Y TRES;Gine;0
GREMCA;TREINTA Y TRES;AE;0
GREMCA;TREINTA Y TRES;LE;0
GREMEDA;MONTEVIDEO;MG;0
GREMEDA;MONTEVIDEO;MFYC;0
GREMEDA;MONTEVIDEO;Pediatría;0
GREMEDA;MONTEVIDEO;Gine;0
GREMEDA;MONTEVIDEO;AE;0
GREMEDA;MONTEVIDEO;LE;0
GREMEDA;ARTIGAS;MG;3.44
GREMEDA;ARTIGAS;MFYC;0
GREMEDA;ARTIGAS;Pediatría;3.88
GREMEDA;ARTIGAS;Gine;1.92
GREMEDA;ARTIGAS;AE;8.48
GREMEDA;ARTIGAS;LE;1.56
GREMEDA;CANELONES;MG;0
GREMEDA;CANELONES;MFYC;0
GREMEDA;CANELONES;Pediatría;0
GREMEDA;CANELONES;Gine;0
GREMEDA;CANELONES;AE;0
GREMEDA;CANELONES;LE;0
GREMEDA;CERRO LARGO;MG;0
GREMEDA;CERRO LARGO;MFYC;0
GREMEDA;CERRO LARGO;Pediatría;0
GREMEDA;CERRO LARGO;Gine;0
GREMEDA;CERRO LARGO;AE;0
GREMEDA;CERRO LARGO;LE;0
GREMEDA;COLONIA;MG;0
GREMEDA;COLONIA;MFYC;0
GREMEDA;COLONIA;Pediatría;0
GREMEDA;COLONIA;Gine;0
GREMEDA;COLONIA;AE;0
GREMEDA;COLONIA;LE;0
GREMEDA;DURAZNO;MG;0
GREMEDA;DURAZNO;MFYC;0
GREMEDA;DURAZNO;Pediatría;0
GREMEDA;DURAZNO;Gine;0
GREMEDA;DURAZNO;AE;0
GREMEDA;DURAZNO;LE;0
GREMEDA;FLORES;MG;0
GREMEDA;FLORES;MFYC;0
GREMEDA;FLORES;Pediatría;0
GREMEDA;FLORES;Gine;0
GREMEDA;FLORES;AE;0
GREMEDA;FLORES;LE;0
GREMEDA;FLORIDA;MG;0
GREMEDA;FLORIDA;MFYC;0
GREMEDA;FLORIDA;Pediatría;0
GREMEDA;FLORIDA;Gine;0
GREMEDA;FLORIDA;AE;0
GREMEDA;FLORIDA;LE;0
GREMEDA;LAVALLEJA;MG;0
GREMEDA;LAVALLEJA;MFYC;0
GREMEDA;LAVALLEJA;Pediatría;0
GREMEDA;LAVALLEJA;Gine;0
GREMEDA;LAVALLEJA;AE;0
GREMEDA;LAVALLEJA;LE;0
GREMEDA;MALDONADO;MG;0
GREMEDA;MALDONADO;MFYC;0
GREMEDA;MALDONADO;Pediatría;0
GREMEDA;MALDONADO;Gine;0
GREMEDA;MALDONADO;AE;0
GREMEDA;MALDONADO;LE;0
GREMEDA;PAYSANDÚ;MG;0
GREMEDA;PAYSANDÚ;MFYC;0
GREMEDA;PAYSANDÚ;Pediatría;0
GREMEDA;PAYSANDÚ;Gine;0
GREMEDA;PAYSANDÚ;AE;0
GREMEDA;PAYSANDÚ;LE;0
GREMEDA;RÍO NEGRO;MG;0
GREMEDA;RÍO NEGRO;MFYC;0
GREMEDA;RÍO NEGRO;Pediatría;0
GREMEDA;RÍO NEGRO;Gine;0
GREMEDA;RÍO NEGRO;AE;0
GREMEDA;RÍO NEGRO;LE;0
GREMEDA;RIVERA;MG;0
GREMEDA;RIVERA;MFYC;0
GREMEDA;RIVERA;Pediatría;0
GREMEDA;RIVERA;Gine;0
GREMEDA;RIVERA;AE;0
GREMEDA;RIVERA;LE;0
GREMEDA;ROCHA;MG;0
GREMEDA;ROCHA;MFYC;0
GREMEDA;ROCHA;Pediatría;0
GREMEDA;ROCHA;Gine;0
GREMEDA;ROCHA;AE;0
GREMEDA;ROCHA;LE;0
GREMEDA;SALTO;MG;0
GREMEDA;SALTO;MFYC;0
GREMEDA;SALTO;Pediatría;0
GREMEDA;SALTO;Gine;0
GREMEDA;SALTO;AE;0
GREMEDA;SALTO;LE;0
GREMEDA;SAN JOSÉ;MG;0
GREMEDA;SAN JOSÉ;MFYC;0
GREMEDA;SAN JOSÉ;Pediatría;0
GREMEDA;SAN JOSÉ;Gine;0
GREMEDA;SAN JOSÉ;AE;0
GREMEDA;SAN JOSÉ;LE;0
GREMEDA;SORIANO;MG;0
GREMEDA;SORIANO;MFYC;0
GREMEDA;SORIANO;Pediatría;0
GREMEDA;SORIANO;Gine;0
GREMEDA;SORIANO;AE;0
GREMEDA;SORIANO;LE;0
GREMEDA;TACUAREMBÓ;MG;0
GREMEDA;TACUAREMBÓ;MFYC;0
GREMEDA;TACUAREMBÓ;Pediatría;0
GREMEDA;TACUAREMBÓ;Gine;0
GREMEDA;TACUAREMBÓ;AE;0
GREMEDA;TACUAREMBÓ;LE;0
GREMEDA;TREINTA Y TRES;MG;0
GREMEDA;TREINTA Y TRES;MFYC;0
GREMEDA;TREINTA Y TRES;Pediatría;0
GREMEDA;TREINTA Y TRES;Gine;0
GREMEDA;TREINTA Y TRES;AE;0
GREMEDA;TREINTA Y TRES;LE;0
HOSPITAL BRITANICO;MONTEVIDEO;MG;0
HOSPITAL BRITANICO;MONTEVIDEO;MFYC;0
HOSPITAL BRITANICO;MONTEVIDEO;Pediatría;0
HOSPITAL BRITANICO;MONTEVIDEO;Gine;0
HOSPITAL BRITANICO;MONTEVIDEO;AE;3.24
HOSPITAL BRITANICO;MONTEVIDEO;LE;0.07
HOSPITAL BRITANICO;ARTIGAS;MG;0
HOSPITAL BRITANICO;ARTIGAS;MFYC;0
HOSPITAL BRITANICO;ARTIGAS;Pediatría;0
HOSPITAL BRITANICO;ARTIGAS;Gine;0
HOSPITAL BRITANICO;ARTIGAS;AE;0
HOSPITAL BRITANICO;ARTIGAS;LE;0
HOSPITAL BRITANICO;CANELONES;MG;0
HOSPITAL BRITANICO;CANELONES;MFYC;0
HOSPITAL BRITANICO;CANELONES;Pediatría;0
HOSPITAL BRITANICO;CANELONES;Gine;0
HOSPITAL BRITANICO;CANELONES;AE;0
HOSPITAL BRITANICO;CANELONES;LE;0
HOSPITAL BRITANICO;CERRO LARGO;MG;0
HOSPITAL BRITANICO;CERRO LARGO;MFYC;0
HOSPITAL BRITANICO;CERRO LARGO;Pediatría;0
HOSPITAL BRITANICO;CERRO LARGO;Gine;0
HOSPITAL BRITANICO;CERRO LARGO;AE;0
HOSPITAL BRITANICO;CERRO LARGO;LE;0
HOSPITAL BRITANICO;COLONIA;MG;0
HOSPITAL BRITANICO;COLONIA;MFYC;0
HOSPITAL BRITANICO;COLONIA;Pediatría;0
HOSPITAL BRITANICO;COLONIA;Gine;0
HOSPITAL BRITANICO;COLONIA;AE;0
HOSPITAL BRITANICO;COLONIA;LE;0
HOSPITAL BRITANICO;DURAZNO;MG;0
HOSPITAL BRITANICO;DURAZNO;MFYC;0
HOSPITAL BRITANICO;DURAZNO;Pediatría;0
HOSPITAL BRITANICO;DURAZNO;Gine;0
HOSPITAL BRITANICO;DURAZNO;AE;0
HOSPITAL BRITANICO;DURAZNO;LE;0
HOSPITAL BRITANICO;FLORES;MG;0
HOSPITAL BRITANICO;FLORES;MFYC;0
HOSPITAL BRITANICO;FLORES;Pediatría;0
HOSPITAL BRITANICO;FLORES;Gine;0
HOSPITAL BRITANICO;FLORES;AE;0
HOSPITAL BRITANICO;FLORES;LE;0
HOSPITAL BRITANICO;FLORIDA;MG;0
HOSPITAL BRITANICO;FLORIDA;MFYC;0
HOSPITAL BRITANICO;FLORIDA;Pediatría;0
HOSPITAL BRITANICO;FLORIDA;Gine;0
HOSPITAL BRITANICO;FLORIDA;AE;0
HOSPITAL BRITANICO;FLORIDA;LE;0
HOSPITAL BRITANICO;LAVALLEJA;MG;0
HOSPITAL BRITANICO;LAVALLEJA;MFYC;0
HOSPITAL BRITANICO;LAVALLEJA;Pediatría;0
HOSPITAL BRITANICO;LAVALLEJA;Gine;0
HOSPITAL BRITANICO;LAVALLEJA;AE;0
HOSPITAL BRITANICO;LAVALLEJA;LE;0
HOSPITAL BRITANICO;MALDONADO;MG;0
HOSPITAL BRITANICO;MALDONADO;MFYC;0
HOSPITAL BRITANICO;MALDONADO;Pediatría;0
HOSPITAL BRITANICO;MALDONADO;Gine;0
HOSPITAL BRITANICO;MALDONADO;AE;0
HOSPITAL BRITANICO;MALDONADO;LE;0
HOSPITAL BRITANICO;PAYSANDÚ;MG;0
HOSPITAL BRITANICO;PAYSANDÚ;MFYC;0
HOSPITAL BRITANICO;PAYSANDÚ;Pediatría;0
HOSPITAL BRITANICO;PAYSANDÚ;Gine;0
HOSPITAL BRITANICO;PAYSANDÚ;AE;0
HOSPITAL BRITANICO;PAYSANDÚ;LE;0
HOSPITAL BRITANICO;RÍO NEGRO;MG;0
HOSPITAL BRITANICO;RÍO NEGRO;MFYC;0
HOSPITAL BRITANICO;RÍO NEGRO;Pediatría;0
HOSPITAL BRITANICO;RÍO NEGRO;Gine;0
HOSPITAL BRITANICO;RÍO NEGRO;AE;0
HOSPITAL BRITANICO;RÍO NEGRO;LE;0
HOSPITAL BRITANICO;RIVERA;MG;0
HOSPITAL BRITANICO;RIVERA;MFYC;0
HOSPITAL BRITANICO;RIVERA;Pediatría;0
HOSPITAL BRITANICO;RIVERA;Gine;0
HOSPITAL BRITANICO;RIVERA;AE;0
HOSPITAL BRITANICO;RIVERA;LE;0
HOSPITAL BRITANICO;ROCHA;MG;0
HOSPITAL BRITANICO;ROCHA;MFYC;0
HOSPITAL BRITANICO;ROCHA;Pediatría;0
HOSPITAL BRITANICO;ROCHA;Gine;0
HOSPITAL BRITANICO;ROCHA;AE;0
HOSPITAL BRITANICO;ROCHA;LE;0
HOSPITAL BRITANICO;SALTO;MG;0
HOSPITAL BRITANICO;SALTO;MFYC;0
HOSPITAL BRITANICO;SALTO;Pediatría;0
HOSPITAL BRITANICO;SALTO;Gine;0
HOSPITAL BRITANICO;SALTO;AE;0
HOSPITAL BRITANICO;SALTO;LE;0
HOSPITAL BRITANICO;SAN JOSÉ;MG;0
HOSPITAL BRITANICO;SAN JOSÉ;MFYC;0
HOSPITAL BRITANICO;SAN JOSÉ;Pediatría;0
HOSPITAL BRITANICO;SAN JOSÉ;Gine;0
HOSPITAL BRITANICO;SAN JOSÉ;AE;0
HOSPITAL BRITANICO;SAN JOSÉ;LE;0
HOSPITAL BRITANICO;SORIANO;MG;0
HOSPITAL BRITANICO;SORIANO;MFYC;0
HOSPITAL BRITANICO;SORIANO;Pediatría;0
HOSPITAL BRITANICO;SORIANO;Gine;0
HOSPITAL BRITANICO;SORIANO;AE;0
HOSPITAL BRITANICO;SORIANO;LE;0
HOSPITAL BRITANICO;TACUAREMBÓ;MG;0
HOSPITAL BRITANICO;TACUAREMBÓ;MFYC;0
HOSPITAL BRITANICO;TACUAREMBÓ;Pediatría;0
HOSPITAL BRITANICO;TACUAREMBÓ;Gine;0
HOSPITAL BRITANICO;TACUAREMBÓ;AE;0
HOSPITAL BRITANICO;TACUAREMBÓ;LE;0
HOSPITAL BRITANICO;TREINTA Y TRES;MG;0
HOSPITAL BRITANICO;TREINTA Y TRES;MFYC;0
HOSPITAL BRITANICO;TREINTA Y TRES;Pediatría;0
HOSPITAL BRITANICO;TREINTA Y TRES;Gine;0
HOSPITAL BRITANICO;TREINTA Y TRES;AE;0
HOSPITAL BRITANICO;TREINTA Y TRES;LE;0
HOSPITAL EVANGELICO;MONTEVIDEO;MG;2.26
HOSPITAL EVANGELICO;MONTEVIDEO;MFYC;0
HOSPITAL EVANGELICO;MONTEVIDEO;Pediatría;6.50
HOSPITAL EVANGELICO;MONTEVIDEO;Gine;1.56
HOSPITAL EVANGELICO;MONTEVIDEO;AE;8.41
HOSPITAL EVANGELICO;MONTEVIDEO;LE;1.21
HOSPITAL EVANGELICO;ARTIGAS;MG;0
HOSPITAL EVANGELICO;ARTIGAS;MFYC;0
HOSPITAL EVANGELICO;ARTIGAS;Pediatría;0
HOSPITAL EVANGELICO;ARTIGAS;Gine;0
HOSPITAL EVANGELICO;ARTIGAS;AE;0
HOSPITAL EVANGELICO;ARTIGAS;LE;0
HOSPITAL EVANGELICO;CANELONES;MG;0.32
HOSPITAL EVANGELICO;CANELONES;MFYC;0
HOSPITAL EVANGELICO;CANELONES;Pediatría;1.82
HOSPITAL EVANGELICO;CANELONES;Gine;0.22
HOSPITAL EVANGELICO;CANELONES;AE;2.37
HOSPITAL EVANGELICO;CANELONES;LE;1.19
HOSPITAL EVANGELICO;CERRO LARGO;MG;0
HOSPITAL EVANGELICO;CERRO LARGO;MFYC;0
HOSPITAL EVANGELICO;CERRO LARGO;Pediatría;0
HOSPITAL EVANGELICO;CERRO LARGO;Gine;0
HOSPITAL EVANGELICO;CERRO LARGO;AE;0
HOSPITAL EVANGELICO;CERRO LARGO;LE;0
HOSPITAL EVANGELICO;COLONIA;MG;2.41
HOSPITAL EVANGELICO;COLONIA;MFYC;0.70
HOSPITAL EVANGELICO;COLONIA;Pediatría;3.80
HOSPITAL EVANGELICO;COLONIA;Gine;0.58
HOSPITAL EVANGELICO;COLONIA;AE;21.13
HOSPITAL EVANGELICO;COLONIA;LE;1.48
HOSPITAL EVANGELICO;DURAZNO;MG;0
HOSPITAL EVANGELICO;DURAZNO;MFYC;0
HOSPITAL EVANGELICO;DURAZNO;Pediatría;0
HOSPITAL EVANGELICO;DURAZNO;Gine;0
HOSPITAL EVANGELICO;DURAZNO;AE;0
HOSPITAL EVANGELICO;DURAZNO;LE;0
HOSPITAL EVANGELICO;FLORES;MG;0
HOSPITAL EVANGELICO;FLORES;MFYC;0
HOSPITAL EVANGELICO;FLORES;Pediatría;0
