id_institucion;Direccion ;Departamento ;localidad;nivel;Servicio de Urgencia;Alergista    Si/No;Anestesiología Si/No;Cardiología Si/No;Cirugía  Si/No;Cirugía Reparadora Si/No;Cirugía Vascular Si/No;Deportología Si/No;Dermatología Si/No;Endocrinolgía Si/No;Fisiatría Si/No;Gastroenterología Si/No;Geriatría Si/No;Ginecología Si/No;Hematología Si/No;Infectología Si/No;Medicina General Si/No;Medicina Interna Si/No;Medicina Intensiva Si/No;Nefrología Si/No;Neonatología Si/No;Neumología Si/No;Neurocirugía Si/No;Neurología Si/No;Neuropediatría Si/No;Odontología Si/No;Oncología Si/No;Otorrinolaringología Si/No;Pediatría Si/No;Psiquiatría Si/No;Psiquiatría Infantil Si/No;Reumatología Si/No;Traumatología Si/No;Urología Si/No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Centro de la Mujer  Uruguay N° 926;Salto;Salto;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Casa Grande (Salud Mental)  Uruguay N° 1461;Salto;Salto;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Centro Pediátrico  Uruguay N° 1700;Salto;Salto;Ambulatorio;Si;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Centro de Diálisis  Larrañaga N° 177;Salto;Salto;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;UBA 3  Barrio Uruguay  Lorenzo Latorre s/n Ruta 31;Salto;Salto;Ambulatorio;No;No;No;Si;No;No;No;No;No;Si;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Termas de Arapey  Acceso a Termas Ruta 3 Km. 548 a 19 km del acceso;Salto;Termas de Arapey;Ambulatorio;no;no;;;;;;;;;;;;;;;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Termas de Daymán  Acceso a Termas Ruta 3 km. 487  Calle 7;Salto;Termas de Daymán;Ambulatorio;no;;;;;;;;;;;;;;;;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Rincón de Valentín  Ruta 31 km. 80;Salto;Rincón de Valentín;Ambulatorio;no;;;si;;;;;;;;;;si;;;si;;;;;;;;;;;;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Lavalleja  Ruta 31 km. 110;Salto;;Ambulatorio;no;;;;;;;;;;;;;si;;;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Belen  Dr. Carlos Alvarez Sánchez N° 637 (entre 18 de Julio y Costanera);Salto ;Belén;Ambulatorio;no;;;;;;;;;;;;;si;;;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719;Constitucion  25 de Agosto N° 1193 (entre Treinta y Tres Orientales y Joaquín Suárez);Salto ;Constitución;Ambulatorio;no;;;si;;;;;;;;;;si;;;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;CIUDAD DEL PLATA - FILIAL CIUDAD DEL PLATA -  RUTA 1 NUEVA;San José;Ciudad del Plata;Ambulatorio;Si;No;Si;Si;Si;No;No;No;Si;Si;Si;Si;No;Si;No;No;Si;No;No;Si;No;Si;No;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;CAPURRO - MEVIR 12280;San José;Capurro;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;DELTA DEL TIGRE - AVENIDA DELTA DEL TIGRES S/N;San José;Delta del Tigre;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;ECILDA PAULLIER - BONAVITA S/N;San José;Ecilda Paullier;Ambulatorio;Si;No;No;Si;Si;No;No;No;No;Si;Si;Si;No;Si;No;No;Si;No;No;No;No;Si;No;No;No;No;No;Si;Si;No;No;Si;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;LIBERTAD - FILIAL LIBERTAD - GENERAL ARTIGAS 1102;San José;Libertad;Ambulatorio;Si;No;Si;Si;Si;Si;No;No;Si;Si;Si;Si;No;Si;SI;No;Si;Si;No;No;No;Si;No;Si;No;No;Si;Si;Si;Si;Si;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;PUNTAS DE VALDEZ - RUTA 1 VIEJA KM 61;San José;Puntas de Valdez;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;RAFAEL PERAZZA - FILIAL RAFEAL PERAZA - RUTA 1 KM 72;San José;Rafael Perazza;Ambulatorio;Si;No;Si;Si;Si;No;No;No;Si;Si;Si;Si;No;Si;No;No;Si;No;No;No;No;Si;No;Si;No;No;No;Si;Si;Si;No;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José - ANEXO BENGOA;San José;San José;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José - TREINTA Y TRES 633;San José;San José;Ambulatorio;Si;No;No;SI;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - CHACRA AMSJ - AVENIDA BERISSO S/N;San José;San José;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - JULIAN BECERRO DE BEGOA 469;San José;San José;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - JULIAN BECERRO DE BENGOA 401;San José;San José;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - JULIAN BECERRO DE BENGOA 518;San José;San José;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;No;SI;NO;NO;NO;NO;NO;NO;NO;No;NO;NO;NO;NO;NO;NO;NO;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - JULIAN BECERRO DE BENGOA 462 ;San José;San José;Sede Central;No;NO;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;NO;SI;SI;SI;NO;NO;SI;NO;SI;SI;NO;SI;NO;NO;NO;NO;NO;NO;SI;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - TREINTA Y TRES 630 ;San José;San José;Ambulatorio;No;SI;SI;NO;No;No;No;No;Si;No;No;Si;No;No;No;No;Si;No;No;SI;No;NO;No;Si;NO;No;Si;No;No;Si;Si;Si;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - TREINTA Y TRES 634 ;San José;San José;Ambulatorio;No;SI;Si;Si;No;No;No;No;SI;NO;No;No;No;No;No;No;Si;NO;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;San José DE MAYO - TREINTA Y TRES 766 ;San José;San José;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;SI;No;No;NO;No;No;Si;Si;No;SI;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810;VILLA RODRIGUEZ - FILIAL VILLA RODRGUEZ - SANTIAGO RODRIGUEZ S/N;San José;Villa Rodríguez;Ambulatorio;Si;No;No;Si;No;No;No;No;Si;Si;Si;Si;No;Si;No;No;Si;No;No;Si;No;No;No;Si;No;No;No;Si;Si;Si;No;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;CARDONA - BULEVAR CARDONA 1273;Soriano;Cardona;Ambulatorio;Si;No;Si;Si;Si;No;No;No;Si;Si;No;Si;No;Si;Si;No;Si;Si;No;No;No;Si;No;No;No;Si;Si;Si;Si;Si;No;No;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;JOSE ENRIQUE RODO - CALLE 10 s/n;Soriano;Jose Enrique Rodo;Ambulatorio;Si;No;No;Si;No;No;No;No;No;Si;No;No;No;Si;No;No;Si;No;No;No;No;Si;No;No;No;Si;No;Si;Si;No;No;No;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;DOLORES - PUIG 1480;Soriano;Dolores;Ambulatorio;No;No;Si;Si;Si;Si;No;No;Si;Si;No;No;Si;Si;No;No;Si;Si;No;No;No;No;No;Si;No;Si;Si;Si;Si;Si;Si;No;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;DOLORES - RODO 1502;Soriano;Dolores;Ambulatorio;Si;No;Si;Si;Si;Si;No;No;Si;No;No;No;No;Si;No;No;Si;Si;No;No;No;No;No;No;No;Si;No;No;Si;Si;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;DOLORES  PUIG 1505;Soriano;Dolores;Ambulatorio;No;No;Si;Si;Si;Si;No;No;Si;Si;No;No;Si;Si;No;No;Si;Si;No;No;No;No;No;Si;No;Si;Si;Si;Si;Si;Si;No;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;MERCEDES - 18 DE JULIO 383 *;Soriano;Mercedes;;No;Si;Si;Si;Si;Si;No;No;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;si;Si;Si;Si;Si;Si;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;MERCEDES - FLORENCIO SANCHEZ 623;Soriano;Mercedes;;No;No;No;Si;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;MERCEDES - MANUEL CASTRO Y CAREAGA 762 (ADM. CENTRAL  DESPACHO DE ORDENES);Soriano;Mercedes;Sede Central;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;MERCEDES - MANUEL DE CASTRO Y CAREAGA 736  VIVEM (EMERGENCIA MOVIL);Soriano;Mercedes;;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;SI;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;MERCEDES - SANATORIO - EDUARDO VICTOR HAEDO 381;Soriano;Mercedes;Ambulatorio;Si;Si;Si;Si;Si;Si;Si;No;Si;si;No;Si;Si;Si;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;PALMAR - AVENIDA BRASIL S/N;Soriano;Palmar;Ambulatorio;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;PALMITAS - VICENTE ORCOYEN S/N ;Soriano;Palmitas;Ambulatorio;Si;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;CARDONA - MENDIONDO 27;Soriano;Cardona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;CAÑADA NIETO - POLICLINICA CAÑADA NIETO - MANUEL SOUTO RUTA 96 S/N;Soriano;Cañada Nieto;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8012;AGRACIADA - POLICLINICA AGRACIADA - GENERAL ARTIGAS S/N;Soriano;Agraciada;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - MARIA OLIMPIA PINTOS 160;Tacuarembó;Tacuarembo;Ambulatorio;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;ANSINA - CALLE 2 S/N;Tacuarembó;Ansina;Ambulatorio;Si;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;LAS TOSCAS - RUTA 26 KM 348;Tacuarembó;Las Toscas;Ambulatorio;Si;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;PASO DE LOS TOROS - BULEVAR ARTIGAS 357;Tacuarembó;Paso de los Toros;Ambulatorio;Si;No;Si;Si;Si;Si;No;No;Si;Si;Si;No;No;Si;No;No;Si;No;No;Si;No;Si;No;Si;No;Si;No;Si;Si;Si;No;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;SAN GREGORIO DE POLANCO - GENERAL ARTIGAS 134;Tacuarembó;San Greorio de Polanco;Ambulatorio;Si;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;Si;No;Si;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - 18 DE JULIO 309;Tacuarembó;Tacuarembo;Sede Central;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - 18 DE JULIO 319;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - 25 DE MAYO 324;Tacuarembó;Tacuarembo;Ambulatorio;No;Si;Si;Si;Si;Si;Si;Si;Si;Si;No;Si;No;No;Si;No;Si;Si;No;Si;No;Si;Si;Si;Si;No;Si;Si;Si;Si;Si;Si;Si;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - ITUZAINGO 314;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;Tacuarembó - RIVERA 398;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACURAMEBO - 18 DE JULIO 318;Tacuarembó;Tacuarembo;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACUREMBO - IVO FERREIRA 385;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACUREMBO - IVO FERREIRA 386;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACUREMBO - IVO FERREIRA 388;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACUREMBO - IVO FERREIRA 390;Tacuarembó;Tacuarembo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TACUREMBO - RIVERA 385;Tacuarembó;Tacuarembo;Ambulatorio;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8163;TAMBORES - RUTA 26 KM 198 ALIPIO FERREIRA S/N;Tacuarembó;Tambores;Ambulatorio;Si;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8220;SANTA CLARA DEL OLIMAR - 25 DE AGOSTO S/N;Treinta y Tres;Santa Clara del Olimar;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8220;TREINTA Y TRES - JUAN ANTONIO LAVALLEJA 315;Treinta y Tres;Treinta y Tres;Sede Central;Si;Si;Si;Si;Si;No;No;No;Si;Si;No;No;No;Si;No;No;Si;Si;No;Si;No;No;No;Si;Si;Si;No;No;Si;Si;No;No;Si;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8220;VERGARA - JOAQUIN SUAREZ S/N;Treinta y Tres;Vergara;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8220;JOSE PEDRO VARELA - GRAL RIVERA S/N frente a la Plaza;Lavalleja;José Pedro Varela;Ambulatorio;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;JOSE PEDRO VARELA - SEDE SECUNDARIA - SORIANO E/LAVALLEJA Y RIVERA;Lavalleja;José Pedro Varela;Sede Secundaria;si;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;SI;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;CERRO CHATO - JULIO ALBERTO GODAY S/N;Treinta y Tres;Cerro Chato;Ambulatorio;si;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;SANTA CLARA DEL OLIMAR - 25 DE AGOSTO S/N;Treinta y Tres;Santa Clara del Olimar;Ambulatorio;si;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;TREINTA Y TRES  SANATORIO - BASILIO ARAUJO 270;Treinta y Tres;Treinta y Tres;Ambulatorio;si;NO;SI;SI;SI;SI;SI;NO;NO;NO;NO;SI;NO;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;TREINTA Y TRES  SEDE PRINCIPAL- SIMON DEL PINO 1366;Treinta y Tres;Treinta y Tres;Sede Central;NO;NO;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;TREINTA Y TRES  LABORATORIO- MANUEL ORIBE 523;Treinta y Tres;Treinta y Tres;;NO;NO;NO;NO;;;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;;;NO;NO;;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;VERGARA - MARCELO BARRETO 1101;Treinta y Tres;Vergara;Ambulatorio;si;NO;NO;SI;NO;NO;NO;NO;NO;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8264;LA CHARQUEADA - CORONEL LEONARDO OLIVERA S/N;Treinta y Tres;La Charqueada;Ambulatorio;si;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;SI;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;CENTRO DEPARTAMENTAL ARTIGAS - EDUARDO M. CASTRO;ARTIGAS;ARTIGAS;CENTRO DE SALUD;si;si;1 x semana;si ;6 x semana;si;2 x semana;no;no;no;no;no;no;si;2 x semana;si;3 x semana;si;1 x semana;si;3 x semana;no;no;si;6 x semana;no;no;no;no;si;6 x semana;si;4 x semana;no;no;si;5 x semana;no;;si;3 x semana;no;;si;2 x semana;si;3 x semana;si;11 x semana;si;2 x semana;si;4 x semana;si;6 x semana;no;no;no;no;si;5 x semana;si;3 x semana;si;2 x semana Fon;"Fonoaudiologia 3 x semana; Electrocardiograma 4 x semana Mamografia 2 xsemana
"
9000;CENTRO DE SALUD ARTIGAS -18 DE JULIO 237;ARTIGAS;ARTIGAS;CENTRO DE SALUD;No;No;;Si;Semanal;No;;No;;No;;No;;No;;No;;No;;No;;Si;Semanal;Si;Semanal ;No;;No;;Si;Semanal;No;;No;;No;;No;;Si;15;No;;No;;No;;Si;Semanal;No;;Si;Semanal;Si;Semanal;No;;No;;No;;No;;No;;"Sicología Asistente Social
Obstetra Partera
Fonoaudióloga
Agente Socio Educativo
"
9000;CENTRO DE SALUD BELLA UNION-CHILE 1261;ARTIGAS;BELLA UNIÓN;CENTRO DE SALUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA AJUPAR -EDUARDO M. CASTRO ;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA AYUI - EMILIO MELLO Y PERICHON ;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA BALTASAR BRUM - BATLLE Y ORDONEZ ENTRE 25 DE AGOSTO Y DR. ERRANDONEA;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA BARRIO SUR - ALBA ROBALLO 1410;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA BERNABE RIVERA - HIPOLITO IPAR ;ARTIGAS;BERNABE RIVERA;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;"POLICLÍNICA CAINSA - RUTA 3; KM. 609";ARTIGAS;CAINSA;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA CATALA - SANTIAGO MONTES ;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA CERRO EJIDO - SENDA DE PASO ;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA COBAZO - CARMELO COLMAN 146;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;"POLICLÍNICA COLONIA PALMA - RUTA 3; KM. 583";ARTIGAS;COLONIA PALMA;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA COLONIA RIVERA - PARAJE COLONIA RIVERA ;ARTIGAS;COLONIA RIVERA;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA CUAREIM - CALLE PRINCIPAL S/N;ARTIGAS;CUAREIM;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA CUARO - ESTACION CUARO ;ARTIGAS;CUARO;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA DIEGO LAMAS ESTACION AFE DIEGO LAMAS ;ARTIGAS;BELLA UNIÓN;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA FABINI - OLIMAR ;ARTIGAS;ARTIGAS;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
