id,Direccion,Departamento,localidad,nivel,Servicio de Urgencia,Alergista,Anestesiología,Cardiología,Cirugía,Cirugía Reparadora,Cirugía Vascular,Deportología,Dermatología,Endocrinolgía,Fisiatría,Gastroenterología,Geriatría,Ginecología,Hematología,Infectología,Medicina General,Medicina Interna,Medicina Intensiva,Nefrología,Neonatología,Neumología,Neurocirugía,Neurología,Neuropediatría,Odontología,Oncología,Otorrinolaringología,Pediatría,Psiquiatría,Psiquiatría Infantil,Reumatología,Traumatología,Urología
8012,Mercedes - Sanatorio - Eduardo Victor Haedo 381,Soriano,Mercedes,Ambulatorio,Si,No,Si,No,Si,Si,No,No,No,No,No,Si,No,Si,Si,No,Si,Si,Si,No,Si,No,No,Si,No,Si,Si,No,Si,No,No,No,Si,Si
8012,Palmar - Avenida Brasil S/N,Soriano,Palmar,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8012,Palmitas - Vicente Orcoyen S/N,Soriano,Palmitas,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
8012,Policlinico Aps  -  Rodo 605,Soriano,Mercedes,Ambulatorio,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8012,Policlinico Pediatrico  -  Haedo 364,Soriano,Mercedes,Ambulatorio,No,No,No,No,Si,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,Si,No,No,No
8163,Tacuarembo - Maria Olimpia Pintos 160,Tacuarembó,Tacuarembo,Ambulatorio,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8163,Ansina - Calle 2 S/N,Tacuarembó,Ansina,Ambulatorio,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,No,No,No
8163,Las Toscas - Ruta 26 Km 348,Tacuarembó,Las Toscas,Ambulatorio,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No
8163,Paso De Los Toros - Bulevar Artigas 357,Tacuarembó,Paso de los Toros,Ambulatorio,Si,No,Si,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,No,No,Si,No,No,Si,No,Si,No,Si,No,Si,No,Si,Si,Si,No,Si,Si,Si
8163,San Gregorio De Polanco - General Artigas 134,Tacuarembó,San Greorio de Polanco,Ambulatorio,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,Si,Si,No,No,No,No,No
8163,Tacuarembo - 18 De Julio 309,Tacuarembó,Tacuarembo,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacuarembo - 18 De Julio 319,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacuarembo - 25 De Mayo 324,Tacuarembó,Tacuarembo,Ambulatorio,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,No,No,Si,No,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si
8163,Tacuarembo - Ituzaingo 314,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacuarembo - Rivera 398,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacuramebo - 18 De Julio 318,Tacuarembó,Tacuarembo,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No
8163,Tacurembo - Ivo Ferreira 385,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacurembo - Ivo Ferreira 386,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacurembo - Ivo Ferreira 388,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacurembo - Ivo Ferreira 390,Tacuarembó,Tacuarembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,Tacurembo - Rivera 385,Tacuarembó,Tacuarembo,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8163,Tambores - Ruta 26 Km 198 Alipio Ferreira S/N,Tacuarembó,Tambores,Ambulatorio,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,No,No,No
8220,Santa Clara Del Olimar - 25 De Agosto S/N,Treinta Y Tres,Santa Clara del Olimar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,Treinta Y Tres - Juan Antonio Lavalleja 315,Treinta Y Tres,Treinta y Tres,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,Vergara - Joaquin Suarez S/N,Treinta Y Tres,Vergara,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,Jose Pedro Varela - Sede Secundaria - Soriano E/ Lavalleja Y Rivera,Lavalleja,José Pedro Varela,Sede Secundaria,si,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,SI,NO,NO,
8264,Cerro Chato - Julio Alberto Goday S/N,Treinta Y Tres,Cerro Chato,Ambulatorio,si,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,SI,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,
8264,Santa Clara Del Olimar - 25 De Agosto S/N,Treinta Y Tres,Santa Clara del Olimar,Ambulatorio,si,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,SI,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,
8264,Treinta Y Tres  -  Sanatorio - Basilio Araujo 270,Treinta Y Tres,Treinta y Tres,Ambulatorio,si,NO,SI,SI,SI,SI,SI,NO,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,NO,SI,SI,
8264,Treinta Y Tres  -  Sede Principal- Simon Del Pino 1366,Treinta Y Tres,Treinta y Tres,Sede Central,NO,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,
8264,Treinta Y Tres  -  Laboratorio- Manuel Oribe 523,Treinta Y Tres,Treinta y Tres,,NO,NO,NO,NO,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,,,,,
8264,Vergara - Marcelo Barreto 1101,Treinta Y Tres,Vergara,Ambulatorio,si,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,SI,NO,SI,NO,SI,SI,SI,NO,SI,SI,SI,
8264,La Charqueada - Coronel Leonardo Olivera S/N,Treinta Y Tres,La Charqueada,Ambulatorio,si,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,,NO,,SI,NO,NO,SI,NO,NO,NO,NO,NO,
90001,Artigas - Centro De Salud Artigas - 18 De Julio 237,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Hospital De Artigas - Eduardo Castro S/N,Artigas,Artigas,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica 19 De Junio - Andres Cheveste S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Ajupar - Eduardo Castro S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Ayui - Emilio Mello S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Barrio Sur - Alba Roballo 1410,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Catala - Santiago Montes S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Cerro Ejido - Senda De Paso S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Cobazo - Atanasio Sierra 122,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Fabini - Olimar S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Gomez Gotuzzo - Gerardo Mattos S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Las Flores - General Flores 47,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Pueblo Nuevo - M. Teram S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica San Miguel - Bernardina Fragoso De Rivera S/N,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Artigas - Policlinica Vitopa - Ciudad De Quarai,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Baltasar Brum - Policlinica Baltazar Brum - Batlle Y Ordoñez S/N,Artigas,Baltasar Brum,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Centro De Salud Bella Union - Chile 1261,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Hospital De Bella Union - General Rivera S/N,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Policlinica Diego Lamas - Estacion Afe Diego Lamas S/N,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Policlinica Las Piedras - A5 S/N,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Policlinica Porton De Fierro - Ruta 3 Km 622,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Policlinica Tortuguita Ii - Atilio Ferrandis 1899,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bella Union - Policlinica Utaa - Aparicio Saravia 456,Artigas,Bella Unión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Bernabe Rivera - Policlinica Bernabe Rivera - Hipolito Ipar S/N,Artigas,Bernabé Rivera,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Cainsa - Policlinica Cainsa - Ruta 3 Km 614,Artigas,Cainsa,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Colonia Palma - Policlinica Colonia Palma - Ruta 3 Km 583,Artigas,Colonia Palma,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Colonia Rivera - Policlinica Colonia Rivera - Hipolito Ipar S/N,Artigas,Colonia Rivera,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Cuareim - Policlinica Cuareim - Calle Principal S/N,Artigas,Cuareim,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Cuaro - Policlinica Cuaro - Estacion Cuaro,Artigas,Cuaró,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Javier De Viana - Policlinica Javier De Viana - Ruta 30 Km 98,Artigas,Javier de Viana,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Paguero - Policlinica Paguero - Ana Jacques Camara S/N,Artigas,Paguero,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Paso Campamento - Policlinica Paso Campamento - Ruta 4 Km 47 S/N,Artigas,Paso Campamento,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Pintadito - Policlinica Pintadito - 4 De Abril 14,Artigas,Pintadito,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Rincon De Pacheco - Policlinica Rincon Pacheco - Ruta 30 S/N,Artigas,Rincón de Pacheco,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Sequeira - Policlinica Sequeira - Ruta 4 Km 126,Artigas,Sequeira,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Tomas Gomensoro - Policlinica Tomas Gomensoro - Independencia S/N,Artigas,Tomás Gomensoro,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90001,Topador - Policlinica Topador - Centro Poblado Topador S/N,Artigas,Topador,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Aeroparque - Policlinica Aeroparque - Austral S/N,Canelones,Villa Aeroparque,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Atlantida - Policlinica Estacion Atlantida - Continuacion Parque Del Plata S/N,Canelones,Atlántida,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Barros Blancos - Policlinica Barros Blancos - Camino Ventura S/N,Canelones,Barros Blancos,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Canelones - Hospital De Canelones Dr. Francisco Soca - Doctor Taube 1073,Canelones,Canelones,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Cerrillos - Policlinica Cerrillos - Ruta 36 Km 27500,Canelones,Cerrillos,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Colonia Nicolich - Policlinica Colonia Nicolich - Ruta 101 Km 22500,Canelones,Colonia Nicolich,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Colonia Nicolich - Policlinica Colonia Nicolich - Ruta 102 Km 23500,Canelones,Colonia Nicolich,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Cuchilla Alta - Policlinica Cuchilla Alta - Montevideo S/N,Canelones,Cuchilla Alta,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Dr. Francisco Soca - Policlinica Soca - 25 De Mayo S/N,Canelones,Dr. Francisco Soca,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,El Pinar - Policlinica Pinar Norte - Rio Negro S/N,Canelones,El Pinar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,El Pinar - Policlinica Pinar Sur - Avenida Perez Butler 7305,Canelones,El Pinar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Empalme Olmos - Policlinica Empalme Olmos - Gaston Rosa S/N,Canelones,Empalme Olmos,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Jaureguiberry - Policlinica Mevir - Ruta Interbalnearia Km 80,Canelones,Jaureguiberry,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Joaquin Suarez - Policlinica Joaquin Suarez - Pealler S/N,Canelones,Joaquín Suárez,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,La Floresta - Policlinica Floresta Sur - Rambla Perea S/N,Canelones,La Floresta,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,La Paz - Policlinica La Paz - Emilio Andreon S/N,Canelones,La Paz,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Hospital De Las Piedras - Espinola S/N,Canelones,Las Piedras,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Hospital De Las Piedras Dr. Francisco Soca - Espinola S/N,Canelones,Las Piedras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Policlinica Barrio Obelisco - Simon Bolivar S/N,Canelones,Las Piedras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Policlinica San Marcos - Leyenda Patria S/N,Canelones,Las Piedras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Policlinica Villa Juanita - Julio Sosa S/N,Canelones,Las Piedras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Las Piedras - Policlinica Vista Linda - Magallanes S/N,Canelones,Las Piedras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Migues - Policlinica Migues - Uruguay S/N,Canelones,Migues,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Montes - Policlinica Montes - Calle 11 S/N,Canelones,Montes,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Pando - Centro Auxiliar De Pando - Doctor Correch,Canelones,Pando,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Pando - Paso Escobar S/N,Canelones,Pando,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Pando - Policlinica Barrio El Talar - Hermano Eugenio S/N,Canelones,Pando,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Pando - Policlinica Barrio Hipodromo - Manuel Quintela S/N,Canelones,Pando,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Pando - Policlinica Bella Vista - Ruta 8 Km 23.500,Canelones,Pando,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Parque Del Plata - Policlinica Parque Del Plata - Diagonal 11,Canelones,Parque del Plata,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Progreso - Policlinica Progreso - Maldonado S/N,Canelones,Progreso,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Progreso - Policlinica Villa Felicidad - Zorrilla De San Martin 118,Canelones,Progreso,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Salinas - Policlinica Salinas - Avenida Julieta S/N,Canelones,Salinas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,San Antonio - Policlinica San Antonio - Rogelio Martinez,Canelones,San Antonio,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,San Bautista - Policlinica San Bautista - Justo Alvarez S/N,Canelones,San Bautista,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,San Luis - Policlinica San Luis - Misiones S/N,Canelones,San Luis,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Santa Lucia - Centro Auxiliar Santa Lucia - Luis Alberto De Herrera S/N,Canelones,Santa Lucía,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Santa Rosa - Policlinica Santa Rosa - 18 De Julio S/N,Canelones,Santa Rosa,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Sauce - Policlinica Sauce - Avenida Ponce De Leon S/N,Canelones,Sauce,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Solymar - Centro Auxiliar Ciudad De La Costa - Garcia Arocena S/N,Canelones,Solymar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Solymar - Policlinica Adolescencia I - Rambla Solymar Sur S/N,Canelones,Solymar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Solymar - Policlinica Villa Don Arturo - Paso Escobar S/N,Canelones,Solymar,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Tala - Centro Auxiliar Tala - Jose Alonso S/N,Canelones,Tala,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Tala - La Paz S/N,Canelones,Tala,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002,Toledo - Policlinica Toledo - Silvestre Guillen S/N,Canelones,Toledo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Acegua - Policlinica Acegua - Isabel Rodriguez De Mattos S/N,Cerro Largo,Aceguá,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Acegua - Policlinica Acegua - Maria Isabel Rodriguez Mattos 776,Cerro Largo,Aceguá,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Arbolito - Policlinica Arbolito - Ruta 8 Km 362 S/N,Cerro Largo,Arbolito,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Arevalo - Policlinica Arevalo - Ruta 7 Km 293 Empalme A Arevalo A 35 Km S/N,Cerro Largo,Arévalo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Bañado De Medina - Policlinica Bañado De Medina - Ruta 7 Km 307 S/N,Cerro Largo,Bañado de Medina,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Centurion - Policlinica Paso Centurion - Ruta 7 Km 460 Local Viviendas Mevir S/N,Cerro Largo,Centurión,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Cerro De Las Cuentas - Policlinica Cerro De Las Cuentas - Ruta 7 Km 339 S/N,Cerro Largo,Cerro de las Cuentas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Fraile Muerto - Policlinica Fraile Muerto - Avenida Blanca Castro De Argencio,Cerro Largo,Fraile Muerto,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Fraile Muerto - Policlinica Fraile Muerto - Avenida Blanca Castro De Ascencio S/N,Cerro Largo,Fraile Muerto,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Ganen - Policlinica Ganen - Camino Vecinal S/N,Cerro Largo,Ganen,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Isidoro Nobila - Policlinica Isidoro Nobila - Calle 4 S/,Cerro Largo,Isidoro Noblía,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Isidoro Nobila - Policlinica Nobila - Juana De Ibarbourou S/N,Cerro Largo,Isidoro Noblía,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,La Micaela - Policlinica Micaela - Camino Paso De La Arena S/N,Cerro Largo,La Micaela,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,La Pedrera - Policlinica La Pedrera - Ruta 26 Km 12 S/N,Cerro Largo,La Pedrera,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Lago Merin - Policlinica Lago Merin - Ruta 18 S/N,Cerro Largo,Lago Merín,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Mangrullo - Policlinica Mangrullo - Ruta 8 Escuela Nº 32 S/N,Cerro Largo,Mangrullo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Centro De Salud Melo - Colon 919,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Cipriano Payan S/N,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Hospital Departamental De Cerro Largo -  Treinta Y Tres26,Cerro Largo,Melo,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Hospital Departamental De Cerro Largo - Navarrete 26,Cerro Largo,Melo,ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Collazo - 25 De Agosto 1764,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Diego Lamas - Calle 3 1192,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Feder - Timoteo Aparicio 760,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Hipodromo - Romeo Paggiola S/N,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Prieto - Calle 1 1440,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Ruiz - Minuanes 1086,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Sonora- Camino De Las Diligencias 162,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Policlinica Barrio Trampolin - Florencio Olivera 568,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Melo - Ruta 8 S/N,Cerro Largo,Melo,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Paraje Las Cañas - Policlinica Las Cañas - Camino Vecinal S/N,Cerro Largo,Caserío Las Cañas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90003,Paso Pereira - Policlinica Paso Pereira - Ruta 7 Km 293 Empalme A Arevalo 75 Km S/N,Cerro Largo,Paso Pereira,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
